alpha,pfail,budget,regime_label,interestingness_score,final_anc_spread,solved_fraction_spread,rounds_spread,mean_final_anc,mean_solved_fraction,budget_sensitivity,best_policy,worst_policy,best_heuristic,best_heuristic_final_anc,rl_vs_best_heuristic_gap,random_final_anc_mean,random_final_anc_stderr,random_solved_fraction_mean,random_fully_restored_count,random_fully_restored_fraction,random_episode_count,random_unsolved_low_anc_count,random_unsolved_low_anc_fraction,random_final_anc_failure_threshold_used,random_rounds_when_solved_mean,random_rounds_mean,degree_final_anc_mean,degree_final_anc_stderr,degree_solved_fraction_mean,degree_fully_restored_count,degree_fully_restored_fraction,degree_episode_count,degree_unsolved_low_anc_count,degree_unsolved_low_anc_fraction,degree_final_anc_failure_threshold_used,degree_rounds_when_solved_mean,degree_rounds_mean,risk_final_anc_mean,risk_final_anc_stderr,risk_solved_fraction_mean,risk_fully_restored_count,risk_fully_restored_fraction,risk_episode_count,risk_unsolved_low_anc_count,risk_unsolved_low_anc_fraction,risk_final_anc_failure_threshold_used,risk_rounds_when_solved_mean,risk_rounds_mean,greedy_final_anc_mean,greedy_final_anc_stderr,greedy_solved_fraction_mean,greedy_fully_restored_count,greedy_fully_restored_fraction,greedy_episode_count,greedy_unsolved_low_anc_count,greedy_unsolved_low_anc_fraction,greedy_final_anc_failure_threshold_used,greedy_rounds_when_solved_mean,greedy_rounds_mean,betweenness_final_anc_mean,betweenness_final_anc_stderr,betweenness_solved_fraction_mean,betweenness_fully_restored_count,betweenness_fully_restored_fraction,betweenness_episode_count,betweenness_unsolved_low_anc_count,betweenness_unsolved_low_anc_fraction,betweenness_final_anc_failure_threshold_used,betweenness_rounds_when_solved_mean,betweenness_rounds_mean
0.15,0.08,1,decision-sensitive,0.5955954378724563,0.2379651142602382,0.22222222222222227,1.4444444444444444,0.5299548300777741,0.47777777777777775,0.38811456622907914,greedy,random,greedy,0.6118854337709209,,0.37392031951068266,0.10765664496746791,0.3333333333333333,6,0.3333333333333333,18,12,0.6666666666666666,0.3,0.8333333333333334,1.5555555555555556,0.6052266323132226,0.10790318096374395,0.5555555555555556,10,0.5555555555555556,18,8,0.4444444444444444,0.3,3.3,3.0,0.4600146005586441,0.10574023577116162,0.3888888888888889,7,0.3888888888888889,18,11,0.6111111111111112,0.3,1.2857142857142858,1.7222222222222223,0.6118854337709209,0.10546758561970317,0.5555555555555556,10,0.5555555555555556,18,8,0.4444444444444444,0.3,3.0,2.888888888888889,0.5987271642354004,0.10926739118251179,0.5555555555555556,10,0.5555555555555556,18,8,0.4444444444444444,0.3,3.3,2.7777777777777777
0.15,0.08,2,decision-sensitive,0.4248381547399511,0.31091246432698993,0.33333333333333326,0.833333333333333,0.8234547469952224,0.788888888888889,0.38811456622907914,greedy,random,greedy,0.9576948500691064,,0.6467823857421164,0.10791772890758151,0.6111111111111112,11,0.6111111111111112,18,7,0.3888888888888889,0.3,1.3636363636363635,1.7222222222222223,0.87431154720457,0.06821725249815576,0.8333333333333334,15,0.8333333333333334,18,3,0.16666666666666666,0.3,1.7333333333333334,1.9444444444444444,0.720666403974546,0.0960959259102439,0.6666666666666666,12,0.6666666666666666,18,6,0.3333333333333333,0.3,1.5,1.7777777777777777,0.9576948500691064,0.04230514993089358,0.9444444444444444,17,0.9444444444444444,18,1,0.05555555555555555,0.3,2.5294117647058822,2.5555555555555554,0.9178185479857731,0.05640370354868387,0.8888888888888888,16,0.8888888888888888,18,2,0.1111111111111111,0.3,2.4375,2.5
0.15,0.08,3,decision-sensitive,0.3733012879651179,0.30373140549639077,0.33333333333333337,0.4444444444444444,0.8793468207888646,0.8555555555555555,0.38811456622907914,greedy,random,greedy,1.0,,0.6962685945036092,0.10429565538725752,0.6666666666666666,12,0.6666666666666666,18,6,0.3333333333333333,0.3,1.3333333333333333,1.6666666666666667,0.9601236979166666,0.039876302083333336,0.9444444444444444,17,0.9444444444444444,18,1,0.05555555555555555,0.3,1.8823529411764706,1.9444444444444444,0.7802181136073806,0.08621231953812947,0.7222222222222222,13,0.7222222222222222,18,5,0.2777777777777778,0.3,1.5384615384615385,1.7777777777777777,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,2.111111111111111,2.111111111111111,0.9601236979166666,0.039876302083333336,0.9444444444444444,17,0.9444444444444444,18,1,0.05555555555555555,0.3,1.9411764705882353,2.0
0.15,0.08,4,trivial,0.1649385406395174,0.09752019290524916,0.11111111111111116,0.2777777777777779,0.969818878085617,0.9666666666666666,0.38811456622907914,degree,random,degree,1.0,,0.9024798070947508,0.06736948741321737,0.8888888888888888,16,0.8888888888888888,18,2,0.1111111111111111,0.3,1.25,1.3888888888888888,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.3333333333333333,1.3333333333333333,0.9466145833333334,0.05338541666666667,0.9444444444444444,17,0.9444444444444444,18,1,0.05555555555555555,0.3,1.588235294117647,1.6111111111111112,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.3333333333333333,1.3333333333333333,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.3333333333333333,1.3333333333333333
0.15,0.1,1,decision-sensitive,0.5217587532806953,0.2156937325248084,0.16666666666666669,1.111111111111111,0.4304912045974773,0.33333333333333337,0.49534732529010717,greedy,random,greedy,0.5046526747098928,,0.28895894218508444,0.09320462872959479,0.2222222222222222,4,0.2222222222222222,18,14,0.7777777777777778,0.3,1.0,1.4444444444444444,0.481423415322311,0.10184589691215268,0.3888888888888889,7,0.3888888888888889,18,11,0.6111111111111112,0.3,2.7142857142857144,2.388888888888889,0.40456076275624253,0.09908452678609035,0.2777777777777778,5,0.2777777777777778,18,12,0.6666666666666666,0.3,1.6,2.5555555555555554,0.5046526747098928,0.09653449021126695,0.3888888888888889,7,0.3888888888888889,18,11,0.6111111111111112,0.3,2.7142857142857144,2.388888888888889,0.47286022801385597,0.10296811957208092,0.3888888888888889,7,0.3888888888888889,18,11,0.6111111111111112,0.3,2.7142857142857144,2.2777777777777777
0.15,0.1,2,decision-sensitive,0.41077743498329405,0.2140521722842974,0.2222222222222222,0.7777777777777777,0.791359059268912,0.7555555555555555,0.49534732529010717,greedy,random,greedy,0.8686159009092753,,0.6545637286249779,0.10571193721860897,0.6111111111111112,11,0.6111111111111112,18,7,0.3888888888888889,0.3,1.7272727272727273,1.7222222222222223,0.8656862134092753,0.07291228136041122,0.8333333333333334,15,0.8333333333333334,18,3,0.16666666666666666,0.3,2.3333333333333335,2.2777777777777777,0.7549277351965777,0.0960002540595254,0.7222222222222222,13,0.7222222222222222,18,5,0.2777777777777778,0.3,2.769230769230769,2.5,0.8686159009092753,0.07130193257277116,0.8333333333333334,15,0.8333333333333334,18,3,0.16666666666666666,0.3,2.2666666666666666,2.2222222222222223,0.8130017182044538,0.08492124234343446,0.7777777777777778,14,0.7777777777777778,18,4,0.2222222222222222,0.3,2.142857142857143,2.0555555555555554
0.15,0.1,3,decision-sensitive,0.41902423505540515,0.3012764977455077,0.33333333333333326,0.9444444444444444,0.849841121644971,0.8222222222222222,0.49534732529010717,greedy,random,greedy,0.9566514756944444,,0.6553749779489367,0.10548690940217627,0.6111111111111112,11,0.6111111111111112,18,7,0.3888888888888889,0.3,1.5454545454545454,1.6666666666666667,0.9537217881944444,0.04627821180555556,0.9444444444444444,17,0.9444444444444444,18,1,0.05555555555555555,0.3,2.6470588235294117,2.611111111111111,0.7750587369392614,0.08813188505602226,0.7222222222222222,13,0.7222222222222222,18,5,0.2777777777777778,0.3,2.6153846153846154,2.4444444444444446,0.9566514756944444,0.04334852430555556,0.9444444444444444,17,0.9444444444444444,18,1,0.05555555555555555,0.3,2.411764705882353,2.388888888888889,0.9083986294477685,0.06284186401243963,0.8888888888888888,16,0.8888888888888888,18,2,0.1111111111111111,0.3,2.4375,2.3333333333333335
0.15,0.1,4,trivial,0.27220908209768335,0.19547955049478716,0.2222222222222222,0.33333333333333326,0.9437511196393394,0.9333333333333333,0.49534732529010717,degree,random,degree,1.0,,0.8045204495052128,0.08947443435166363,0.7777777777777778,14,0.7777777777777778,18,4,0.2222222222222222,0.3,1.5,1.6111111111111112,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.8888888888888888,1.8888888888888888,0.9142351486914849,0.059034809284316515,0.8888888888888888,16,0.8888888888888888,18,2,0.1111111111111111,0.3,2.0,1.9444444444444444,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.7222222222222223,1.7222222222222223,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.8888888888888888,1.8888888888888888
0.15,0.15,1,decision-sensitive,0.4475338445892468,0.21976298573863975,0.16666666666666669,2.055555555555556,0.31837517155695916,0.2111111111111111,0.5857780992341401,greedy,random,greedy,0.41422190076585985,,0.1944589150272201,0.07231184532308971,0.1111111111111111,2,0.1111111111111111,18,16,0.8888888888888888,0.3,1.0,1.2777777777777777,0.3768065159990962,0.09558659073002128,0.2777777777777778,5,0.2777777777777778,18,13,0.7222222222222222,0.3,4.2,2.4444444444444446,0.2305735369450288,0.07911757537844344,0.1111111111111111,2,0.1111111111111111,18,15,0.8333333333333334,0.3,1.0,2.2777777777777777,0.41422190076585985,0.10014463783138941,0.2777777777777778,5,0.2777777777777778,18,12,0.6666666666666666,0.3,4.2,3.3333333333333335,0.37581498904759086,0.09570818410328963,0.2777777777777778,5,0.2777777777777778,18,13,0.7222222222222222,0.3,4.2,2.4444444444444446
0.15,0.15,2,decision-sensitive,0.8045623101512422,0.5800155844257603,0.6111111111111112,3.0,0.6153857995003935,0.5555555555555556,0.5857780992341401,greedy,random,greedy,0.8675164831966228,,0.2875008987708625,0.09427109121179487,0.2222222222222222,4,0.2222222222222222,18,14,0.7777777777777778,0.3,2.0,1.8333333333333333,0.7830214682955502,0.08515225477158295,0.7222222222222222,13,0.7222222222222222,18,5,0.2777777777777778,0.3,4.846153846153846,4.111111111111111,0.40585326262412574,0.10261307292616151,0.3333333333333333,6,0.3333333333333333,18,12,0.6666666666666666,0.3,3.1666666666666665,2.111111111111111,0.8675164831966228,0.07208497001999027,0.8333333333333334,15,0.8333333333333334,18,3,0.16666666666666666,0.3,5.533333333333333,4.833333333333333,0.7330368846148068,0.09200055643873079,0.6666666666666666,12,0.6666666666666666,18,6,0.3333333333333333,0.3,4.416666666666667,3.7222222222222223
0.15,0.15,3,decision-sensitive,0.7337453520357444,0.5773114200125641,0.6666666666666666,2.333333333333333,0.7136731620387027,0.6666666666666666,0.5857780992341401,greedy,random,greedy,0.9529079861111112,,0.3755965660985471,0.09639096152101767,0.2777777777777778,5,0.2777777777777778,18,13,0.7222222222222222,0.3,1.8,1.7777777777777777,0.9130316840277778,0.05989034211451978,0.8888888888888888,16,0.8888888888888888,18,2,0.1111111111111111,0.3,4.1875,4.0,0.4155882545116325,0.10094517558898407,0.3333333333333333,6,0.3333333333333333,18,12,0.6666666666666666,0.3,2.8333333333333335,2.111111111111111,0.9529079861111112,0.047092013888888895,0.9444444444444444,17,0.9444444444444444,18,1,0.05555555555555555,0.3,4.294117647058823,4.111111111111111,0.9112413194444444,0.06101578220333429,0.8888888888888888,16,0.8888888888888888,18,2,0.1111111111111111,0.3,4.1875,4.0
0.15,0.15,4,decision-sensitive,0.5348018290610714,0.4351059449067498,0.5,0.7777777777777777,0.8379910676466864,0.8111111111111111,0.5857780992341401,degree,random,degree,1.0,,0.5648940550932502,0.10651369289569951,0.5,9,0.5,18,9,0.5,0.3,1.8888888888888888,2.111111111111111,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,2.7222222222222223,2.7222222222222223,0.6250612831401813,0.10224959247628115,0.5555555555555556,10,0.5555555555555556,18,8,0.4444444444444444,0.3,2.7,2.1666666666666665,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,2.611111111111111,2.611111111111111,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,2.888888888888889,2.888888888888889
0.2,0.05,1,decision-sensitive,0.30642708325803936,0.12854346905334302,0.11111111111111116,0.38888888888888906,0.7692103018140327,0.7333333333333333,0.17338272685268952,greedy,random,greedy,0.8266172731473105,,0.6980738040939675,0.10410182144858939,0.6666666666666666,12,0.6666666666666666,18,6,0.3333333333333333,0.3,1.5833333333333333,1.8333333333333333,0.8113361601266803,0.08582419732127837,0.7777777777777778,14,0.7777777777777778,18,4,0.2222222222222222,0.3,2.0,2.2222222222222223,0.7026043507003223,0.10211804345583565,0.6666666666666666,12,0.6666666666666666,18,6,0.3333333333333333,0.3,1.5,1.8888888888888888,0.8266172731473105,0.07902025115677112,0.7777777777777778,14,0.7777777777777778,18,4,0.2222222222222222,0.3,1.9285714285714286,2.111111111111111,0.8074199210018829,0.08804039817385582,0.7777777777777778,14,0.7777777777777778,18,4,0.2222222222222222,0.3,1.9285714285714286,2.111111111111111
0.2,0.05,2,trivial,0.1760579893234348,0.16362550864345005,0.16666666666666663,0.7777777777777777,0.9494409324029988,0.9444444444444444,0.17338272685268952,degree,random,degree,1.0,,0.83637449135655,0.08874028029516674,0.8333333333333334,15,0.8333333333333334,18,3,0.16666666666666666,0.3,1.0666666666666667,1.3888888888888888,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.4444444444444444,1.4444444444444444,0.9108301706584435,0.061454658981294506,0.8888888888888888,16,0.8888888888888888,18,2,0.1111111111111111,0.3,1.1875,1.2777777777777777,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.4444444444444444,1.4444444444444444,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,2.0555555555555554,2.0555555555555554
0.2,0.05,3,trivial,0.1652542515672904,0.1578866708332224,0.16666666666666663,0.16666666666666652,0.9603176825982995,0.9555555555555555,0.17338272685268952,degree,random,degree,1.0,,0.8421133291667776,0.08579615030198422,0.8333333333333334,15,0.8333333333333334,18,3,0.16666666666666666,0.3,0.9333333333333333,1.3333333333333333,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.2777777777777777,1.2777777777777777,0.9594750838247196,0.04052491617528039,0.9444444444444444,17,0.9444444444444444,18,1,0.05555555555555555,0.3,1.1764705882352942,1.2222222222222223,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.2777777777777777,1.2777777777777777,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.3888888888888888,1.3888888888888888
0.2,0.05,4,trivial,0.07632702519479498,0.05422592207191579,0.05555555555555558,0.22222222222222232,0.9891548155856169,0.9888888888888889,0.17338272685268952,degree,random,degree,1.0,,0.9457740779280842,0.05422592207191583,0.9444444444444444,17,0.9444444444444444,18,1,0.05555555555555555,0.3,0.8235294117647058,0.9444444444444444,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,0.8888888888888888,0.8888888888888888,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.1111111111111112,1.1111111111111112,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,0.8888888888888888,0.8888888888888888,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,0.8888888888888888,0.8888888888888888
0.2,0.08,1,decision-sensitive,0.46632170726089195,0.2696253771968756,0.2777777777777778,0.7777777777777779,0.6891982095149768,0.6444444444444445,0.1798272119065475,greedy,random,greedy,0.8201727880934525,,0.5505474108965769,0.11015083357601761,0.5,9,0.5,18,9,0.5,0.3,1.6666666666666667,1.8333333333333333,0.7647893804296969,0.09216011039462503,0.7222222222222222,13,0.7222222222222222,18,5,0.2777777777777778,0.3,2.6153846153846154,2.5555555555555554,0.5555274422880324,0.10848318628818024,0.5,9,0.5,18,9,0.5,0.3,1.5555555555555556,1.8333333333333333,0.8201727880934525,0.08183897871791013,0.7777777777777778,14,0.7777777777777778,18,4,0.2222222222222222,0.3,2.642857142857143,2.611111111111111,0.7549540258671253,0.09653592111672203,0.7222222222222222,13,0.7222222222222222,18,5,0.2777777777777778,0.3,2.5384615384615383,2.4444444444444446
0.2,0.08,2,decision-sensitive,0.31735134603417564,0.30473327358583635,0.33333333333333337,0.666666666666667,0.893732410810997,0.8777777777777779,0.1798272119065475,degree,random,degree,1.0,,0.6952667264141636,0.10512507168423038,0.6666666666666666,12,0.6666666666666666,18,6,0.3333333333333333,0.3,1.4166666666666667,1.8333333333333333,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,2.0,2.0,0.7733953276408214,0.08920338292464405,0.7222222222222222,13,0.7222222222222222,18,5,0.2777777777777778,0.3,1.6153846153846154,1.7777777777777777,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,2.0,2.0,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,2.4444444444444446,2.4444444444444446
0.2,0.08,3,decision-sensitive,0.26150734627454575,0.2559080827920138,0.2777777777777778,0.16666666666666652,0.9225648127099214,0.9111111111111111,0.1798272119065475,degree,random,degree,1.0,,0.7440919172079862,0.10030924038678579,0.7222222222222222,13,0.7222222222222222,18,5,0.2777777777777778,0.3,1.3846153846153846,1.8333333333333333,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.7222222222222223,1.7222222222222223,0.8687321463416207,0.07184560817895073,0.8333333333333334,15,0.8333333333333334,18,3,0.16666666666666666,0.3,1.7333333333333334,1.7222222222222223,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.7222222222222223,1.7222222222222223,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.8888888888888888,1.8888888888888888
0.2,0.08,4,trivial,0.08633119998334436,0.05422592207191579,0.05555555555555558,0.22222222222222232,0.9784777322522835,0.9777777777777779,0.1798272119065475,degree,random,degree,1.0,,0.9457740779280842,0.05422592207191583,0.9444444444444444,17,0.9444444444444444,18,1,0.05555555555555555,0.3,1.2352941176470589,1.3333333333333333,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.2777777777777777,1.2777777777777777,0.9466145833333334,0.05338541666666667,0.9444444444444444,17,0.9444444444444444,18,1,0.05555555555555555,0.3,1.4705882352941178,1.5,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.2777777777777777,1.2777777777777777,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.2777777777777777,1.2777777777777777
0.2,0.1,1,decision-sensitive,0.5630005720021518,0.2704021344234259,0.22222222222222227,3.6111111111111107,0.5951734362141032,0.5,0.2543682194201925,greedy,random,greedy,0.7456317805798075,,0.4752296461563816,0.10272282562211142,0.3888888888888889,7,0.3888888888888889,18,11,0.6111111111111112,0.3,2.0,1.7222222222222223,0.6165996531347921,0.10447759180624576,0.5555555555555556,10,0.5555555555555556,18,8,0.4444444444444444,0.3,3.6,3.388888888888889,0.5023364642897291,0.1049023177862714,0.3888888888888889,7,0.3888888888888889,18,10,0.5555555555555556,0.3,1.8571428571428572,2.7222222222222223,0.7456317805798075,0.08745337219626018,0.6111111111111112,11,0.6111111111111112,18,5,0.2777777777777778,0.3,4.181818181818182,5.333333333333333,0.6360696369098057,0.10583642683374987,0.5555555555555556,10,0.5555555555555556,18,7,0.3888888888888889,0.3,3.6,4.277777777777778
0.2,0.1,2,decision-sensitive,0.38204197647890203,0.31993760890356604,0.38888888888888884,1.0555555555555556,0.8617467985256836,0.8333333333333334,0.2543682194201925,greedy,random,greedy,1.0,,0.680062391096434,0.09802092779767939,0.6111111111111112,11,0.6111111111111112,18,7,0.3888888888888889,0.3,1.7272727272727273,1.8333333333333333,0.9107024818220059,0.061280120591570654,0.8888888888888888,16,0.8888888888888888,18,2,0.1111111111111111,0.3,2.3125,2.388888888888889,0.7575400589564178,0.0953390584785169,0.7222222222222222,13,0.7222222222222222,18,5,0.2777777777777778,0.3,2.769230769230769,2.7222222222222223,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,2.888888888888889,2.888888888888889,0.9604290607535605,0.03957093924643953,0.9444444444444444,17,0.9444444444444444,18,1,0.05555555555555555,0.3,2.9411764705882355,2.888888888888889
0.2,0.1,3,decision-sensitive,0.3131017084661625,0.27973569796071407,0.33333333333333337,0.6111111111111112,0.9086430187047594,0.888888888888889,0.2543682194201925,degree,random,degree,1.0,,0.7202643020392859,0.09646063614657346,0.6666666666666666,12,0.6666666666666666,18,6,0.3333333333333333,0.3,2.25,2.4444444444444446,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,2.2777777777777777,2.2777777777777777,0.8229507914845111,0.08113113139024727,0.7777777777777778,14,0.7777777777777778,18,4,0.2222222222222222,0.3,2.7142857142857144,2.6666666666666665,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,2.0555555555555554,2.0555555555555554,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,2.388888888888889,2.388888888888889
0.2,0.1,4,trivial,0.17311977350096874,0.13677661407246267,0.16666666666666663,0.4444444444444444,0.9626753243821904,0.9555555555555555,0.2543682194201925,degree,risk,degree,1.0,,0.9501532359834145,0.04984676401658555,0.9444444444444444,17,0.9444444444444444,18,1,0.05555555555555555,0.3,1.7647058823529411,1.8888888888888888,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.4444444444444444,1.4444444444444444,0.8632233859275373,0.07446205194561804,0.8333333333333334,15,0.8333333333333334,18,3,0.16666666666666666,0.3,1.4,1.5555555555555556,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.4444444444444444,1.4444444444444444,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.5555555555555556,1.5555555555555556
0.2,0.15,1,decision-sensitive,0.550211748994808,0.31535256331040123,0.2777777777777778,2.3333333333333335,0.3955040894717264,0.28888888888888886,0.48318358023738517,greedy,random,greedy,0.5168164197626148,,0.2014638564522136,0.07119823097513855,0.1111111111111111,2,0.1111111111111111,18,16,0.8888888888888888,0.3,1.0,1.5,0.4727911193977051,0.10298733113534035,0.3888888888888889,7,0.3888888888888889,18,11,0.6111111111111112,0.3,4.428571428571429,3.0,0.3194994380327722,0.08466932277876929,0.16666666666666666,3,0.16666666666666666,18,14,0.7777777777777778,0.3,1.6666666666666667,2.388888888888889,0.5168164197626148,0.10393211506538005,0.3888888888888889,7,0.3888888888888889,18,10,0.5555555555555556,0.3,4.428571428571429,3.8333333333333335,0.4669496137133261,0.10464167694304885,0.3888888888888889,7,0.3888888888888889,18,11,0.6111111111111112,0.3,4.428571428571429,2.9444444444444446
0.2,0.15,2,decision-sensitive,0.6611067901801638,0.5569887349463022,0.6111111111111112,2.3888888888888893,0.747023291079631,0.711111111111111,0.48318358023738517,greedy,random,greedy,1.0,,0.4430112650536978,0.10892757823419665,0.3888888888888889,7,0.3888888888888889,18,11,0.6111111111111112,0.3,2.5714285714285716,2.0555555555555554,0.9095907697854696,0.062026080566548306,0.8888888888888888,16,0.8888888888888888,18,2,0.1111111111111111,0.3,4.25,4.055555555555555,0.46670407262316643,0.10435188831613375,0.3888888888888889,7,0.3888888888888889,18,11,0.6111111111111112,0.3,3.142857142857143,2.4444444444444446,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,4.444444444444445,4.444444444444445,0.9158103479358212,0.05787029120965974,0.8888888888888888,16,0.8888888888888888,18,2,0.1111111111111111,0.3,4.25,4.0
0.2,0.15,3,decision-sensitive,0.6089266327377023,0.546953280346218,0.6111111111111112,1.9444444444444446,0.8020259952440443,0.7777777777777778,0.48318358023738517,degree,random,degree,1.0,,0.4530467196537819,0.10701082717589225,0.3888888888888889,7,0.3888888888888889,18,11,0.6111111111111112,0.3,2.2857142857142856,2.0,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,3.9444444444444446,3.9444444444444446,0.5570832565664391,0.10824987955584914,0.5,9,0.5,18,9,0.5,0.3,3.3333333333333335,2.5555555555555554,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,3.3333333333333335,3.3333333333333335,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,3.9444444444444446,3.9444444444444446
0.2,0.15,4,decision-sensitive,0.37317173115165664,0.2905500900460428,0.33333333333333337,0.5555555555555556,0.893449346585394,0.8777777777777779,0.48318358023738517,degree,risk,degree,1.0,,0.7577968229730132,0.09519266317762949,0.7222222222222222,13,0.7222222222222222,18,5,0.2777777777777778,0.3,2.0,1.9444444444444444,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,2.1666666666666665,2.1666666666666665,0.7094499099539572,0.1003684347894557,0.6666666666666666,12,0.6666666666666666,18,6,0.3333333333333333,0.3,2.5,2.3333333333333335,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,2.111111111111111,2.111111111111111,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,2.5,2.5
0.25,0.05,1,decision-sensitive,0.23411431263831042,0.20577727696148296,0.2222222222222222,1.0555555555555556,0.8868070738622214,0.8666666666666666,0.039631031788954996,betweenness,random,betweenness,0.960368968211045,,0.754591691249562,0.09647240982435919,0.7222222222222222,13,0.7222222222222222,18,5,0.2777777777777778,0.3,1.6923076923076923,1.9444444444444444,0.9542996214169821,0.045700378583017856,0.9444444444444444,17,0.9444444444444444,18,1,0.05555555555555555,0.3,2.764705882352941,2.7777777777777777,0.8070501920931538,0.08817059355684405,0.7777777777777778,14,0.7777777777777778,18,4,0.2222222222222222,0.3,1.7142857142857142,1.9444444444444444,0.9577248963403642,0.04227510365963584,0.9444444444444444,17,0.9444444444444444,18,1,0.05555555555555555,0.3,2.6470588235294117,2.7777777777777777,0.960368968211045,0.039631031788954996,0.9444444444444444,17,0.9444444444444444,18,1,0.05555555555555555,0.3,2.9411764705882355,3.0
0.25,0.05,2,trivial,0.1354828528385017,0.1493558434527088,0.16666666666666663,0.11111111111111116,0.9604058579304546,0.9555555555555555,0.039631031788954996,degree,random,degree,1.0,,0.8506441565472912,0.08135051389036628,0.8333333333333334,15,0.8333333333333334,18,3,0.16666666666666666,0.3,1.0666666666666667,1.4444444444444444,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.4444444444444444,1.4444444444444444,0.9513851331049816,0.04861486689501833,0.9444444444444444,17,0.9444444444444444,18,1,0.05555555555555555,0.3,1.411764705882353,1.5,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.4444444444444444,1.4444444444444444,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.5555555555555556,1.5555555555555556
0.25,0.05,3,trivial,0.12501743609671934,0.14439820869518216,0.16666666666666663,0.33333333333333326,0.9711203582609637,0.9666666666666666,0.039631031788954996,degree,random,degree,1.0,,0.8556017913048178,0.07913948691826465,0.8333333333333334,15,0.8333333333333334,18,3,0.16666666666666666,0.3,0.9333333333333333,1.3333333333333333,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.2222222222222223,1.2222222222222223,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.5555555555555556,1.5555555555555556,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.2222222222222223,1.2222222222222223,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.3333333333333333,1.3333333333333333
0.25,0.05,4,trivial,0.007926206357791,0.0,0.0,0.11111111111111116,1.0,1.0,0.039631031788954996,random,random,random,1.0,,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.0,1.0,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,0.8888888888888888,0.8888888888888888,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,1.0,1.0,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,0.8888888888888888,0.8888888888888888,1.0,0.0,1.0,18,1.0,18,0,0.0,0.3,0.8888888888888888,0.8888888888888888
